prefix,cluster_id,env_proto,best_action,best_q_value
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",1,"[0.0, 0.044, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.0, 0.0, 0.0]",DEXA Bone Density Scan,0.8971512727707108
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",2,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.222]",In-depth Eye Examination,0.8097148262125795
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",Conclusion,0.5922476545077073
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.222]",General Ultrasound,0.7848517335419497
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Chest X-ray', 'ENT Endoscopy', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.222, 0.0, 0.0, 0.667, 0.0, 0.0, 0.444]",In-depth Eye Examination,0.7965974728030122
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Chest X-ray', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",ENT Endoscopy,0.8677546728213058
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",Urine Test,0.9000989652886151
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.222, 0.222]",ENT Examination,0.8748330294208645
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",Urine Test,0.8979934706329694
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Urine Test', 'Post-bronchodilator Spirometry', 'Blood Test', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0]",Conclusion,0.9548418263354078
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'ENT Examination', 'Gynecological Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'General Ultrasound', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Electrocardiogram (ECG),0.9486945121702826
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.111, 0.222, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",Electrocardiogram (ECG),0.8330541736179675
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'DEXA Bone Density Scan', 'Chest X-ray', 'Urine Test', 'Electrocardiogram (ECG)', 'ENT Endoscopy', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.0]",Blood Test,0.9081643485735662
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 'Chest X-ray', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test', 'Urine Test', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)', 'ENT Endoscopy', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",Conclusion,0.9632638049579917
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Eye Examination', 'ENT Examination', 'General Ultrasound', 'Urine Test', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Blood Test', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",Chest X-ray,1.6873477042121747
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",Conclusion,0.5780240036172256
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Eye Examination', 'ENT Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.222]",General Ultrasound,0.7221700622993312
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",Cardiac Ultrasound,0.9064154492555528
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Breast Examination', 'Eye Examination', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",DEXA Bone Density Scan,1.5748330789414404
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'DEXA Bone Density Scan', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",Urine Test,1.6724008180115577
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination', 'ENT Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",Gynecological Examination,0.8811495133878021
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Blood Test', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.444]",ENT Endoscopy,0.9211539118450741
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Urine Test', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test', 'Electrocardiogram (ECG)', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.222]",ENT Endoscopy,0.9506308370241163
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination', 'Urine Test', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",ENT Endoscopy,0.9064154492555528
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",DEXA Bone Density Scan,0.7743656399274726
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Electrocardiogram (ECG)', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.0]",DEXA Bone Density Scan,0.7923304992407612
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound', 'Blood Test', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.667, 0.0, 0.222]",Urine Test,0.8627270436753673
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination')",0,"[0.111, 0.044, 0.022, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",ENT Examination,0.9177851203960405
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.222, 0.0]",ENT Examination,1.6604361050930647
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Cardiac Ultrasound', 'Urine Test', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",In-depth Eye Examination,0.8236074397930405
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",Chest X-ray,0.873158370087819
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Blood Test', 'General Ultrasound', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'DEXA Bone Density Scan', 'Cardiac Ultrasound', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",Conclusion,0.9548418263354078
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'Breast Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.0]",Conclusion,0.698459514969104
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",Blood Test,0.8727275347652186
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.0, 0.0, 0.222]",Blood Test,0.9043099545999069
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'General Ultrasound', 'In-depth Eye Examination', 'DEXA Bone Density Scan')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",Conclusion,0.5500464827247471
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",Post-bronchodilator Spirometry,0.810569194564177
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",Electrocardiogram (ECG),0.8570933241603474
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",In-depth Eye Examination,1.586964905991723
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",Blood Test,1.6883944720946504
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry')",1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",Conclusion,0.5755059293729877
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'General Ultrasound', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",DEXA Bone Density Scan,1.5712564317741586
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Urine Test', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",Electrocardiogram (ECG),0.9253649011563658
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'Blood Test', 'Cardiac Ultrasound')",0,"[0.056, 0.044, 0.0, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.0, 0.0, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",General Ultrasound,0.8611874767739849
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound', 'Blood Test', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Urine Test', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'Chest X-ray', 'DEXA Bone Density Scan')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",Conclusion,0.6844634522292614
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'General Ultrasound', 'Urine Test', 'Chest X-ray', 'Cardiac Ultrasound')",0,"[0.111, 0.044, 0.0, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",ENT Endoscopy,0.9118897353602322
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.667, 0.222, 0.0]",Cardiac Ultrasound,0.851331814507268
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Post-bronchodilator Spirometry', 'DEXA Bone Density Scan')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.222]",Electrocardiogram (ECG),0.9064154492555528
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Urine Test', 'Cardiac Ultrasound', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'Chest X-ray', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.444]",Conclusion,0.818354656594331
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'ENT Endoscopy')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",Electrocardiogram (ECG),0.9064154492555528
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.333, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",DEXA Bone Density Scan,0.8607529903045829
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'ENT Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",Urine Test,0.8937824813216774
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Breast Examination', 'Eye Examination', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Chest X-ray', 'DEXA Bone Density Scan')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",ENT Endoscopy,0.8764809136773641
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",Gynecological Examination,0.8979934706329694
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Urine Test')",0,"[0.111, 0.044, 0.0, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.0, 0.0]",Cardiac Ultrasound,0.8963480204743376
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",General Ultrasound,0.5014302460112037
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Cardiac Ultrasound', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.222, 0.0]",Electrocardiogram (ECG),0.8262606064689413
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Chest X-ray', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",General Ultrasound,2.4692018996236254
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Urine Test')",0,"[0.111, 0.044, 0.0, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",Post-bronchodilator Spirometry,0.9118897353602322
