state,action,next_state,reward 
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",ENT Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",0.8683145242682815
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",Electrocardiogram (ECG),"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.0]",0.8765574823378292
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",In-depth Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",0.7431617579594458
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'In-depth Eye Examination', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.566058048138973
"['Registration', 0.1111111111111111, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.1111111111111111, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.9099428082087041
"['Registration', 'Payment', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.922962962962963
"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.7494559133865493
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 1.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 1.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",0.6765843961219683
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",DEXA Bone Density Scan,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",0.7406967000030584
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",ENT Endoscopy,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",0.8900241612380341
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.2222222222222222]",Electrocardiogram (ECG),"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.2222222222222222]",0.882718292198061
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.8761647857601615
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",In-depth Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.2222222222222222]",0.8193289904272563
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Blood Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.892063492063492
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Post-bronchodilator Spirometry,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.7698431048720066
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Urine Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.9174603174603175
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",0.9051448145089763
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'In-depth Eye Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4444444444444444]",0.7546551671407162
"['Registration', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.9089359880111325
"['Registration', 'Payment', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.1111111111111111, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.922646114322415
"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.7409744013212222
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0]",0.5892565067131541
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",Breast Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",0.888906015842432
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",Dental Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",0.8704162461387894
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",ENT Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",0.8825274490014374
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]",0.8984126984126983
